# Setup from log.interADMFoam
# Benchmark: false
# Qin_: 0
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 3.33333e-23
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
15.268,1.3544e-07,0.0519884,9.02104,1.10028e-05,-1.68369e-10,1.65459,6.32526e-06,13.3691,-0.000642431
15.368,1.35441e-07,0.0519892,9.02114,1.10026e-05,-1.68358e-10,1.6546,6.32648e-06,13.3683,-0.000641018
15.468,1.35442e-07,0.0519896,9.02123,1.10024e-05,-1.68348e-10,1.6546,6.32704e-06,13.3676,-0.000639659
15.568,1.35442e-07,0.0519899,9.02127,1.10022e-05,-1.6834e-10,1.65461,6.32716e-06,13.3669,-0.00063839
15.668,1.35441e-07,0.05199,9.02133,1.1002e-05,-1.68333e-10,1.65462,6.32692e-06,13.3662,-0.000637092
15.768,1.3544e-07,0.0519899,9.02135,1.10018e-05,-1.68327e-10,1.65463,6.32616e-06,13.3654,-0.000635888
15.868,1.35441e-07,0.0519904,9.02143,1.10016e-05,-1.68317e-10,1.65463,6.32675e-06,13.3647,-0.000634544
15.968,1.35442e-07,0.0519913,9.02156,1.10014e-05,-1.68306e-10,1.65464,6.32837e-06,13.364,-0.000633084
16.068,1.35441e-07,0.0519911,9.02157,1.10012e-05,-1.683e-10,1.65465,6.32736e-06,13.3633,-0.000631898
16.168,1.35441e-07,0.0519913,9.02163,1.1001e-05,-1.68292e-10,1.65465,6.32752e-06,13.3626,-0.000630611
16.268,1.35442e-07,0.0519921,9.02174,1.10008e-05,-1.68281e-10,1.65466,6.32883e-06,13.3619,-0.00062921
16.368,1.35442e-07,0.0519924,9.0218,1.10007e-05,-1.68272e-10,1.65467,6.32901e-06,13.3611,-0.000627928
16.468,1.35442e-07,0.0519924,9.02184,1.10005e-05,-1.68265e-10,1.65468,6.32843e-06,13.3604,-0.00062669
16.568,1.35443e-07,0.0519931,9.02194,1.10003e-05,-1.68255e-10,1.65468,6.32963e-06,13.3597,-0.000625307
16.668,1.35441e-07,0.0519928,9.02194,1.10001e-05,-1.6825e-10,1.65469,6.3285e-06,13.359,-0.000624174
16.768,1.35442e-07,0.0519935,9.02203,1.09999e-05,-1.68239e-10,1.6547,6.32949e-06,13.3583,-0.000622812
16.868,1.35443e-07,0.0519941,9.02213,1.09997e-05,-1.68229e-10,1.6547,6.33054e-06,13.3576,-0.000621446
16.968,1.35441e-07,0.0519938,9.02213,1.09995e-05,-1.68224e-10,1.65471,6.32929e-06,13.3569,-0.000620319
17.068,1.35443e-07,0.0519949,9.02225,1.09993e-05,-1.68211e-10,1.65472,6.33135e-06,13.3562,-0.000618908
17.168,1.35443e-07,0.0519953,9.02234,1.09991e-05,-1.68203e-10,1.65473,6.33173e-06,13.3555,-0.000617578
17.268,1.35443e-07,0.0519954,9.02238,1.09989e-05,-1.68195e-10,1.65473,6.33147e-06,13.3548,-0.000616354
17.368,1.35443e-07,0.0519952,9.02239,1.09987e-05,-1.68188e-10,1.65474,6.33057e-06,13.3541,-0.000615204
17.468,1.35445e-07,0.0519966,9.02257,1.09986e-05,-1.68175e-10,1.65475,6.33323e-06,13.3534,-0.000613677
17.568,1.35444e-07,0.0519964,9.02257,1.09984e-05,-1.68169e-10,1.65476,6.33229e-06,13.3527,-0.000612565
17.668,1.35444e-07,0.0519967,9.02263,1.09982e-05,-1.68161e-10,1.65476,6.33258e-06,13.352,-0.000611291
17.768,1.35443e-07,0.0519969,9.0227,1.0998e-05,-1.68153e-10,1.65477,6.33254e-06,13.3513,-0.000610035
17.868,1.35442e-07,0.0519966,9.02268,1.09978e-05,-1.68147e-10,1.65478,6.33118e-06,13.3506,-0.000608948
17.968,1.35444e-07,0.0519975,9.0228,1.09976e-05,-1.68135e-10,1.65478,6.33286e-06,13.3499,-0.000607577
18.068,1.35445e-07,0.0519983,9.02292,1.09974e-05,-1.68125e-10,1.65479,6.33413e-06,13.3493,-0.000606178
18.168,1.35444e-07,0.051998,9.02293,1.09972e-05,-1.68119e-10,1.6548,6.33315e-06,13.3486,-0.000605058
18.268,1.35444e-07,0.0519983,9.02298,1.0997e-05,-1.6811e-10,1.65481,6.33331e-06,13.3479,-0.000603836
18.368,1.35445e-07,0.0519992,9.02312,1.09968e-05,-1.68099e-10,1.65481,6.33487e-06,13.3472,-0.000602414
18.468,1.35445e-07,0.0519993,9.02313,1.09967e-05,-1.68092e-10,1.65482,6.33445e-06,13.3465,-0.000601295
18.568,1.35444e-07,0.0519991,9.02316,1.09965e-05,-1.68086e-10,1.65483,6.33372e-06,13.3458,-0.000600125
18.668,1.35445e-07,0.0520003,9.0233,1.09963e-05,-1.68074e-10,1.65483,6.33579e-06,13.3452,-0.000598719
18.768,1.35445e-07,0.0519999,9.02332,1.09961e-05,-1.68065e-10,1.65484,6.33453e-06,13.3445,-0.000597565
18.868,1.35446e-07,0.052001,9.02344,1.09959e-05,-1.68055e-10,1.65485,6.33651e-06,13.3438,-0.000596209
18.968,1.35446e-07,0.0520014,9.02351,1.09957e-05,-1.68046e-10,1.65486,6.33697e-06,13.3431,-0.000594963
19.068,1.35446e-07,0.0520018,9.02355,1.09955e-05,-1.68038e-10,1.65486,6.33732e-06,13.3425,-0.00059379
19.168,1.35445e-07,0.0520015,9.02358,1.09953e-05,-1.68032e-10,1.65487,6.33618e-06,13.3418,-0.000592623
