# Setup from log.interADMFoam
# Benchmark: true
# Qin_: 178.467
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 1.92901e-08
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
18.067,1.35394e-07,0.0519747,9.01982,1.09791e-05,-1.6744e-10,1.65205,6.46883e-06,13.3296,-0.000581731
18.167,1.35394e-07,0.0519749,9.01987,1.09788e-05,-1.67429e-10,1.65204,6.46961e-06,13.3288,-0.00058038
18.267,1.35393e-07,0.051975,9.01991,1.09785e-05,-1.67417e-10,1.65203,6.47034e-06,13.3281,-0.000579034
18.367,1.35393e-07,0.0519751,9.01996,1.09783e-05,-1.67405e-10,1.65203,6.47123e-06,13.3273,-0.000577677
18.467,1.35393e-07,0.0519754,9.02001,1.0978e-05,-1.67393e-10,1.65202,6.47227e-06,13.3265,-0.000576313
18.567,1.35393e-07,0.0519756,9.02007,1.09777e-05,-1.6738e-10,1.65201,6.47325e-06,13.3258,-0.000574953
18.667,1.35393e-07,0.0519759,9.02013,1.09774e-05,-1.67367e-10,1.652,6.47449e-06,13.325,-0.000573572
18.767,1.35393e-07,0.0519761,9.02018,1.09771e-05,-1.67356e-10,1.652,6.4753e-06,13.3242,-0.000572232
18.867,1.35392e-07,0.0519761,9.02021,1.09768e-05,-1.67344e-10,1.65199,6.47591e-06,13.3235,-0.000570918
18.967,1.35392e-07,0.0519764,9.02027,1.09765e-05,-1.67332e-10,1.65198,6.47707e-06,13.3227,-0.000569553
19.067,1.35392e-07,0.0519766,9.02032,1.09763e-05,-1.67319e-10,1.65198,6.47811e-06,13.3219,-0.000568201
19.167,1.35392e-07,0.0519769,9.02038,1.0976e-05,-1.67307e-10,1.65197,6.47919e-06,13.3212,-0.000566852
19.267,1.35392e-07,0.0519771,9.02043,1.09757e-05,-1.67294e-10,1.65196,6.48019e-06,13.3204,-0.000565509
19.367,1.35392e-07,0.0519771,9.02047,1.09754e-05,-1.67283e-10,1.65195,6.48078e-06,13.3197,-0.000564208
19.467,1.35392e-07,0.0519774,9.02053,1.09751e-05,-1.6727e-10,1.65195,6.48196e-06,13.3189,-0.000562856
19.567,1.35392e-07,0.0519777,9.02058,1.09748e-05,-1.67258e-10,1.65194,6.483e-06,13.3181,-0.000561517
19.667,1.35392e-07,0.0519778,9.02063,1.09745e-05,-1.67246e-10,1.65193,6.48384e-06,13.3174,-0.000560203
19.767,1.35392e-07,0.0519781,9.02069,1.09743e-05,-1.67233e-10,1.65193,6.485e-06,13.3166,-0.000558859
19.867,1.35391e-07,0.0519783,9.02073,1.0974e-05,-1.67221e-10,1.65192,6.48587e-06,13.3159,-0.000557544
