"T","TMean","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","epsilon","k","nut","nutMean","p","p_rgh","p_rghMean","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
300,300,3.1221e-06,-7.9911e-08,2.8698,6.1659e-06,-1.5385e-06,2.8731,9.115e-10,5.5141e-10,0.00022601,-5.7447e-10,-2.937e-07,3.8413e-07,2.082,0.00063707,0.11149,1.7697,1.9538,99713,1e+05,1e+05,0,0,0,0,1,29.3,125,29.3,200
300,300,3.1162e-06,-7.9008e-08,2.8718,6.1709e-06,-1.545e-06,2.8751,9.1761e-10,5.5577e-10,0.0002246,-5.7937e-10,-2.9514e-07,3.851e-07,2.0873,0.00063429,0.1114,1.7742,1.9591,99712,1e+05,1e+05,0,0,0,0,1,29.4,125,29.4,200
300,300,3.1104e-06,-7.8105e-08,2.8738,6.176e-06,-1.5515e-06,2.877,9.2373e-10,5.6014e-10,0.00022318,-5.8427e-10,-2.9658e-07,3.8608e-07,2.0925,0.00063151,0.11131,1.7787,1.9644,99711,1e+05,1e+05,0,0,0,0,1,29.5,125,29.5,200
300,300,3.1045e-06,-7.7203e-08,2.8758,6.181e-06,-1.558e-06,2.8789,9.2984e-10,5.645e-10,0.00022177,-5.8917e-10,-2.9803e-07,3.8705e-07,2.0978,0.00062873,0.11122,1.7831,1.9697,99710,1e+05,1e+05,0,0,0,0,1,29.6,125,29.6,200
300,300,3.0987e-06,-7.63e-08,2.8777,6.1861e-06,-1.5645e-06,2.8809,9.3595e-10,5.6886e-10,0.00022035,-5.9407e-10,-2.9947e-07,3.8802e-07,2.103,0.00062594,0.11112,1.7876,1.975,99709,1e+05,1e+05,0,0,0,0,1,29.7,125,29.7,200
300,300,3.0928e-06,-7.5398e-08,2.8797,6.1911e-06,-1.571e-06,2.8828,9.4206e-10,5.7323e-10,0.00021893,-5.9897e-10,-3.0091e-07,3.89e-07,2.1083,0.00062316,0.11103,1.792,1.9802,99708,1e+05,1e+05,0,0,0,0,1,29.8,125,29.8,200
300,300,3.087e-06,-7.4495e-08,2.8817,6.1961e-06,-1.5775e-06,2.8847,9.4818e-10,5.7759e-10,0.00021752,-6.0387e-10,-3.0235e-07,3.8997e-07,2.1135,0.00062038,0.11094,1.7965,1.9855,99707,1e+05,1e+05,0,0,0,0,1,29.9,125,29.9,200
300,300,3.0811e-06,-7.3592e-08,2.8836,6.2012e-06,-1.584e-06,2.8867,9.5429e-10,5.8195e-10,0.0002161,-6.0877e-10,-3.0379e-07,3.9094e-07,2.1187,0.0006176,0.11085,1.8009,1.9908,99706,1e+05,1e+05,0,0,0,0,1,30,125,30,200
300,300,3.0753e-06,-7.269e-08,2.8856,6.2062e-06,-1.5905e-06,2.8886,9.604e-10,5.8632e-10,0.00021469,-6.1368e-10,-3.0523e-07,3.9192e-07,2.124,0.00061481,0.11076,1.8054,1.9961,99705,1e+05,1e+05,0,0,0,0,1,30.1,125,30.1,200
300,300,3.0694e-06,-7.1787e-08,2.8876,6.2113e-06,-1.5969e-06,2.8905,9.6652e-10,5.9068e-10,0.00021327,-6.1858e-10,-3.0667e-07,3.9289e-07,2.1292,0.00061203,0.11067,1.8098,2.0014,99704,1e+05,1e+05,0,0,0,0,1,30.2,125,30.2,200
300,300,3.0636e-06,-7.0884e-08,2.8895,6.2163e-06,-1.6034e-06,2.8925,9.7263e-10,5.9504e-10,0.00021185,-6.2348e-10,-3.0811e-07,3.9386e-07,2.1345,0.00060925,0.11057,1.8143,2.0066,99703,1e+05,1e+05,0,0,0,0,1,30.3,125,30.3,200
300,300,3.0577e-06,-6.9982e-08,2.8915,6.2213e-06,-1.6099e-06,2.8944,9.7874e-10,5.9941e-10,0.00021044,-6.2838e-10,-3.0955e-07,3.9484e-07,2.1397,0.00060647,0.11048,1.8188,2.0119,99702,1e+05,1e+05,0,0,0,0,1,30.4,125,30.4,200
300,300,3.0515e-06,-6.8972e-08,2.8934,6.2267e-06,-1.6171e-06,2.8962,9.857e-10,6.0445e-10,0.00020923,-6.3394e-10,-3.1067e-07,3.9557e-07,2.1448,0.00060397,0.11039,1.8231,2.0171,99701,1e+05,1e+05,0,0,0,0,1,30.5,125,30.5,200
300,300,3.0447e-06,-6.7835e-08,2.8951,6.2325e-06,-1.6251e-06,2.8979,9.9368e-10,6.103e-10,0.00020828,-6.4031e-10,-3.114e-07,3.9603e-07,2.1497,0.00060182,0.1103,1.8273,2.0221,99700,1e+05,1e+05,0,0,0,0,1,30.6,125,30.6,200
300,300,3.038e-06,-6.6697e-08,2.8969,6.2382e-06,-1.633e-06,2.8996,1.0017e-09,6.1616e-10,0.00020732,-6.4667e-10,-3.1212e-07,3.9648e-07,2.1546,0.00059966,0.11022,1.8314,2.0271,99699,1e+05,1e+05,0,0,0,0,1,30.7,125,30.7,200
300,300,3.0313e-06,-6.5559e-08,2.8986,6.244e-06,-1.641e-06,2.9013,1.0096e-09,6.2201e-10,0.00020636,-6.5303e-10,-3.1285e-07,3.9693e-07,2.1595,0.00059751,0.11013,1.8356,2.0322,99698,1e+05,1e+05,0,0,0,0,1,30.8,125,30.8,200
300,300,3.0246e-06,-6.4422e-08,2.9003,6.2497e-06,-1.649e-06,2.9031,1.0176e-09,6.2787e-10,0.00020541,-6.5939e-10,-3.1358e-07,3.9739e-07,2.1644,0.00059535,0.11004,1.8398,2.0372,99697,1e+05,1e+05,0,0,0,0,1,30.9,125,30.9,200
300,300,3.0178e-06,-6.3284e-08,2.9021,6.2555e-06,-1.6569e-06,2.9048,1.0256e-09,6.3372e-10,0.00020445,-6.6576e-10,-3.143e-07,3.9784e-07,2.1693,0.0005932,0.10995,1.8439,2.0422,99696,1e+05,1e+05,0,0,0,0,1,31,125,31,200
300,300,3.0111e-06,-6.2146e-08,2.9038,6.2612e-06,-1.6649e-06,2.9065,1.0336e-09,6.3958e-10,0.0002035,-6.7212e-10,-3.1503e-07,3.9829e-07,2.1743,0.00059105,0.10987,1.8481,2.0472,99695,1e+05,1e+05,0,0,0,0,1,31.1,125,31.1,200
300,300,3.0044e-06,-6.1008e-08,2.9056,6.267e-06,-1.6729e-06,2.9082,1.0415e-09,6.4543e-10,0.00020254,-6.7848e-10,-3.1576e-07,3.9874e-07,2.1792,0.00058889,0.10978,1.8523,2.0523,99694,1e+05,1e+05,0,0,0,0,1,31.2,125,31.2,200
300,300,2.9976e-06,-5.9871e-08,2.9073,6.2727e-06,-1.6808e-06,2.9099,1.0495e-09,6.5129e-10,0.00020159,-6.8484e-10,-3.1648e-07,3.992e-07,2.1841,0.00058674,0.10969,1.8565,2.0573,99693,1e+05,1e+05,0,0,0,0,1,31.3,125,31.3,200
300,300,2.9909e-06,-5.8733e-08,2.909,6.2785e-06,-1.6888e-06,2.9116,1.0575e-09,6.5714e-10,0.00020063,-6.9121e-10,-3.1721e-07,3.9965e-07,2.189,0.00058459,0.1096,1.8606,2.0623,99692,1e+05,1e+05,0,0,0,0,1,31.4,125,31.4,200
300,300,2.9842e-06,-5.7595e-08,2.9108,6.2842e-06,-1.6968e-06,2.9133,1.0655e-09,6.6299e-10,0.00019968,-6.9757e-10,-3.1794e-07,4.001e-07,2.1939,0.00058243,0.10951,1.8648,2.0674,99691,1e+05,1e+05,0,0,0,0,1,31.5,125,31.5,200
300,300,2.9775e-06,-5.6458e-08,2.9125,6.29e-06,-1.7047e-06,2.915,1.0734e-09,6.6885e-10,0.00019872,-7.0393e-10,-3.1866e-07,4.0056e-07,2.1988,0.00058028,0.10943,1.869,2.0724,99690,1e+05,1e+05,0,0,0,0,1,31.6,125,31.6,200
300,300,2.9707e-06,-5.532e-08,2.9143,6.2957e-06,-1.7127e-06,2.9167,1.0814e-09,6.747e-10,0.00019777,-7.1029e-10,-3.1939e-07,4.0101e-07,2.2037,0.00057813,0.10934,1.8732,2.0774,99689,1e+05,1e+05,0,0,0,0,1,31.7,125,31.7,200
300,300,2.964e-06,-5.4182e-08,2.916,6.3015e-06,-1.7207e-06,2.9184,1.0894e-09,6.8056e-10,0.00019681,-7.1666e-10,-3.2012e-07,4.0146e-07,2.2086,0.00057597,0.10925,1.8773,2.0824,99688,1e+05,1e+05,0,0,0,0,1,31.8,125,31.8,200
300,300,2.9573e-06,-5.3045e-08,2.9177,6.3072e-06,-1.7286e-06,2.9201,1.0974e-09,6.8641e-10,0.00019586,-7.2302e-10,-3.2084e-07,4.0192e-07,2.2135,0.00057382,0.10916,1.8815,2.0875,99687,1e+05,1e+05,0,0,0,0,1,31.9,125,31.9,200
300,300,2.9505e-06,-5.1907e-08,2.9195,6.313e-06,-1.7366e-06,2.9218,1.1053e-09,6.9227e-10,0.0001949,-7.2938e-10,-3.2157e-07,4.0237e-07,2.2184,0.00057167,0.10908,1.8857,2.0925,99686,1e+05,1e+05,0,0,0,0,1,32,125,32,200
300,300,2.9438e-06,-5.0769e-08,2.9212,6.3187e-06,-1.7446e-06,2.9235,1.1133e-09,6.9812e-10,0.00019395,-7.3574e-10,-3.223e-07,4.0282e-07,2.2234,0.00056951,0.10899,1.8898,2.0975,99685,1e+05,1e+05,0,0,0,0,1,32.1,125,32.1,200
300,300,2.9371e-06,-4.9632e-08,2.923,6.3245e-06,-1.7525e-06,2.9252,1.1213e-09,7.0398e-10,0.00019299,-7.4211e-10,-3.2302e-07,4.0327e-07,2.2283,0.00056736,0.1089,1.894,2.1025,99684,1e+05,1e+05,0,0,0,0,1,32.2,125,32.2,200
300,300,2.9304e-06,-4.8494e-08,2.9247,6.3302e-06,-1.7605e-06,2.9269,1.1293e-09,7.0983e-10,0.00019204,-7.4847e-10,-3.2375e-07,4.0373e-07,2.2332,0.0005652,0.10881,1.8982,2.1076,99683,1e+05,1e+05,0,0,0,0,1,32.3,125,32.3,200
300,300,2.9236e-06,-4.7356e-08,2.9264,6.336e-06,-1.7685e-06,2.9286,1.1373e-09,7.1569e-10,0.00019108,-7.5483e-10,-3.2448e-07,4.0418e-07,2.2381,0.00056305,0.10872,1.9024,2.1126,99682,1e+05,1e+05,0,0,0,0,1,32.4,125,32.4,200
300,300,2.9169e-06,-4.6219e-08,2.9282,6.3417e-06,-1.7764e-06,2.9303,1.1452e-09,7.2154e-10,0.00019013,-7.612e-10,-3.252e-07,4.0463e-07,2.243,0.0005609,0.10864,1.9065,2.1176,99681,1e+05,1e+05,0,0,0,0,1,32.5,125,32.5,200
300,300,2.9102e-06,-4.5081e-08,2.9299,6.3475e-06,-1.7844e-06,2.932,1.1532e-09,7.274e-10,0.00018917,-7.6756e-10,-3.2593e-07,4.0509e-07,2.2479,0.00055874,0.10855,1.9107,2.1227,99680,1e+05,1e+05,0,0,0,0,1,32.6,125,32.6,200
300,300,2.9034e-06,-4.3943e-08,2.9317,6.3532e-06,-1.7924e-06,2.9337,1.1612e-09,7.3325e-10,0.00018822,-7.7392e-10,-3.2665e-07,4.0554e-07,2.2528,0.00055659,0.10846,1.9149,2.1277,99679,1e+05,1e+05,0,0,0,0,1,32.7,125,32.7,200
300,300,2.8967e-06,-4.2806e-08,2.9334,6.359e-06,-1.8003e-06,2.9354,1.1692e-09,7.391e-10,0.00018726,-7.8028e-10,-3.2738e-07,4.0599e-07,2.2577,0.00055444,0.10837,1.9191,2.1327,99678,1e+05,1e+05,0,0,0,0,1,32.8,125,32.8,200
300,300,2.89e-06,-4.1668e-08,2.9351,6.3647e-06,-1.8083e-06,2.9371,1.1771e-09,7.4496e-10,0.0001863,-7.8665e-10,-3.2811e-07,4.0644e-07,2.2626,0.00055228,0.10829,1.9232,2.1377,99677,1e+05,1e+05,0,0,0,0,1,32.9,125,32.9,200
300,300,2.8833e-06,-4.053e-08,2.9369,6.3705e-06,-1.8163e-06,2.9388,1.1851e-09,7.5081e-10,0.00018535,-7.9301e-10,-3.2883e-07,4.069e-07,2.2675,0.00055013,0.1082,1.9274,2.1428,99676,1e+05,1e+05,0,0,0,0,1,33,125,33,200
300,300,2.8765e-06,-3.9393e-08,2.9386,6.3762e-06,-1.8242e-06,2.9406,1.1931e-09,7.5667e-10,0.00018439,-7.9937e-10,-3.2956e-07,4.0735e-07,2.2724,0.00054798,0.10811,1.9316,2.1478,99675,1e+05,1e+05,0,0,0,0,1,33.1,125,33.1,200
300,300,2.8698e-06,-3.8255e-08,2.9404,6.382e-06,-1.8322e-06,2.9423,1.2011e-09,7.6252e-10,0.00018344,-8.0573e-10,-3.3029e-07,4.078e-07,2.2774,0.00054582,0.10802,1.9358,2.1528,99674,1e+05,1e+05,0,0,0,0,1,33.2,125,33.2,200
300,300,2.8631e-06,-3.7117e-08,2.9421,6.3877e-06,-1.8402e-06,2.944,1.209e-09,7.6838e-10,0.00018248,-8.121e-10,-3.3101e-07,4.0826e-07,2.2823,0.00054367,0.10793,1.9399,2.1578,99673,1e+05,1e+05,0,0,0,0,1,33.3,125,33.3,200
300,300,2.8563e-06,-3.5979e-08,2.9438,6.3935e-06,-1.8481e-06,2.9457,1.217e-09,7.7423e-10,0.00018153,-8.1846e-10,-3.3174e-07,4.0871e-07,2.2872,0.00054151,0.10785,1.9441,2.1629,99672,1e+05,1e+05,0,0,0,0,1,33.4,125,33.4,200
300,300,2.8496e-06,-3.4842e-08,2.9456,6.3992e-06,-1.8561e-06,2.9474,1.225e-09,7.8009e-10,0.00018057,-8.2482e-10,-3.3247e-07,4.0916e-07,2.2921,0.00053936,0.10776,1.9483,2.1679,99671,1e+05,1e+05,0,0,0,0,1,33.5,125,33.5,200
300,300,2.8429e-06,-3.3704e-08,2.9473,6.405e-06,-1.8641e-06,2.9491,1.233e-09,7.8594e-10,0.00017962,-8.3118e-10,-3.3319e-07,4.0962e-07,2.297,0.00053721,0.10767,1.9524,2.1729,99670,1e+05,1e+05,0,0,0,0,1,33.6,125,33.6,200
300,300,2.8362e-06,-3.2566e-08,2.9491,6.4107e-06,-1.872e-06,2.9508,1.2409e-09,7.918e-10,0.00017866,-8.3755e-10,-3.3392e-07,4.1007e-07,2.3019,0.00053505,0.10758,1.9566,2.178,99669,1e+05,1e+05,0,0,0,0,1,33.7,125,33.7,200
300,300,2.8294e-06,-3.1429e-08,2.9508,6.4165e-06,-1.88e-06,2.9525,1.2489e-09,7.9765e-10,0.00017771,-8.4391e-10,-3.3465e-07,4.1052e-07,2.3068,0.0005329,0.1075,1.9608,2.183,99668,1e+05,1e+05,0,0,0,0,1,33.8,125,33.8,200
300,300,2.8227e-06,-3.0291e-08,2.9525,6.4223e-06,-1.888e-06,2.9542,1.2569e-09,8.0351e-10,0.00017675,-8.5027e-10,-3.3537e-07,4.1097e-07,2.3117,0.00053075,0.10741,1.965,2.188,99667,1e+05,1e+05,0,0,0,0,1,33.9,125,33.9,200
300,300,2.816e-06,-2.9153e-08,2.9543,6.428e-06,-1.8959e-06,2.9559,1.2649e-09,8.0936e-10,0.0001758,-8.5663e-10,-3.361e-07,4.1143e-07,2.3166,0.00052859,0.10732,1.9691,2.193,99666,1e+05,1e+05,0,0,0,0,1,34,125,34,200
300,300,2.8092e-06,-2.8016e-08,2.956,6.4338e-06,-1.9039e-06,2.9576,1.2728e-09,8.1521e-10,0.00017484,-8.63e-10,-3.3683e-07,4.1188e-07,2.3215,0.00052644,0.10723,1.9733,2.1981,99665,1e+05,1e+05,0,0,0,0,1,34.1,125,34.1,200
300,300,2.8025e-06,-2.6878e-08,2.9578,6.4395e-06,-1.9119e-06,2.9593,1.2808e-09,8.2107e-10,0.00017389,-8.6936e-10,-3.3755e-07,4.1233e-07,2.3265,0.00052429,0.10714,1.9775,2.2031,99664,1e+05,1e+05,0,0,0,0,1,34.2,125,34.2,200
300,300,2.7958e-06,-2.574e-08,2.9595,6.4453e-06,-1.9199e-06,2.961,1.2888e-09,8.2692e-10,0.00017293,-8.7572e-10,-3.3828e-07,4.1279e-07,2.3314,0.00052213,0.10706,1.9817,2.2081,99664,1e+05,1e+05,0,0,0,0,1,34.3,125,34.3,200
300,300,2.7882e-06,-2.4693e-08,2.9611,6.4508e-06,-1.9293e-06,2.9626,1.2976e-09,8.3444e-10,0.00017237,-8.8321e-10,-3.3855e-07,4.1277e-07,2.336,0.00052034,0.10697,1.9856,2.213,99663,1e+05,1e+05,0,0,0,0,1,34.4,125,34.4,200
300,300,2.7805e-06,-2.3665e-08,2.9626,6.4563e-06,-1.9391e-06,2.9641,1.3067e-09,8.4232e-10,0.0001719,-8.9094e-10,-3.3872e-07,4.1266e-07,2.3406,0.00051862,0.10689,1.9895,2.2178,99662,1e+05,1e+05,0,0,0,0,1,34.5,125,34.5,200
300,300,2.7727e-06,-2.2638e-08,2.9642,6.4618e-06,-1.9488e-06,2.9656,1.3157e-09,8.5021e-10,0.00017143,-8.9868e-10,-3.3889e-07,4.1254e-07,2.3453,0.00051691,0.1068,1.9935,2.2226,99661,1e+05,1e+05,0,0,0,0,1,34.6,125,34.6,200
300,300,2.765e-06,-2.1611e-08,2.9658,6.4673e-06,-1.9586e-06,2.9671,1.3248e-09,8.5809e-10,0.00017096,-9.0641e-10,-3.3906e-07,4.1242e-07,2.3499,0.00051519,0.10672,1.9974,2.2274,99660,1e+05,1e+05,0,0,0,0,1,34.7,125,34.7,200
300,300,2.7573e-06,-2.0583e-08,2.9673,6.4728e-06,-1.9684e-06,2.9687,1.3338e-09,8.6597e-10,0.00017049,-9.1415e-10,-3.3922e-07,4.1231e-07,2.3545,0.00051347,0.10664,2.0013,2.2321,99659,1e+05,1e+05,0,0,0,0,1,34.8,125,34.8,200
300,300,2.7495e-06,-1.9556e-08,2.9689,6.4783e-06,-1.9782e-06,2.9702,1.3428e-09,8.7386e-10,0.00017002,-9.2188e-10,-3.3939e-07,4.1219e-07,2.3591,0.00051176,0.10655,2.0052,2.2369,99658,1e+05,1e+05,0,0,0,0,1,34.9,125,34.9,200
300,300,2.7418e-06,-1.8529e-08,2.9704,6.4838e-06,-1.9879e-06,2.9717,1.3519e-09,8.8174e-10,0.00016955,-9.2962e-10,-3.3956e-07,4.1207e-07,2.3637,0.00051004,0.10647,2.0092,2.2417,99657,1e+05,1e+05,0,0,0,0,1,35,125,35,200
300,300,2.734e-06,-1.7501e-08,2.972,6.4893e-06,-1.9977e-06,2.9732,1.3609e-09,8.8963e-10,0.00016908,-9.3735e-10,-3.3973e-07,4.1196e-07,2.3683,0.00050833,0.10638,2.0131,2.2465,99656,1e+05,1e+05,0,0,0,0,1,35.1,125,35.1,200
300,300,2.7263e-06,-1.6474e-08,2.9735,6.4948e-06,-2.0075e-06,2.9747,1.3699e-09,8.9751e-10,0.00016861,-9.4509e-10,-3.399e-07,4.1184e-07,2.3729,0.00050661,0.1063,2.017,2.2513,99655,1e+05,1e+05,0,0,0,0,1,35.2,125,35.2,200
300,300,2.7186e-06,-1.5446e-08,2.9751,6.5003e-06,-2.0172e-06,2.9763,1.379e-09,9.0539e-10,0.00016814,-9.5282e-10,-3.4007e-07,4.1172e-07,2.3776,0.0005049,0.10621,2.0209,2.2561,99654,1e+05,1e+05,0,0,0,0,1,35.3,125,35.3,200
300,300,2.7108e-06,-1.4419e-08,2.9766,6.5058e-06,-2.027e-06,2.9778,1.388e-09,9.1328e-10,0.00016767,-9.6056e-10,-3.4024e-07,4.1161e-07,2.3822,0.00050318,0.10613,2.0248,2.2609,99653,1e+05,1e+05,0,0,0,0,1,35.4,125,35.4,200
300,300,2.7031e-06,-1.3392e-08,2.9782,6.5113e-06,-2.0368e-06,2.9793,1.3971e-09,9.2116e-10,0.0001672,-9.6829e-10,-3.404e-07,4.1149e-07,2.3868,0.00050147,0.10605,2.0288,2.2657,99652,1e+05,1e+05,0,0,0,0,1,35.5,125,35.5,200
300,300,2.6953e-06,-1.2364e-08,2.9798,6.5168e-06,-2.0466e-06,2.9808,1.4061e-09,9.2904e-10,0.00016673,-9.7603e-10,-3.4057e-07,4.1138e-07,2.3914,0.00049975,0.10596,2.0327,2.2705,99651,1e+05,1e+05,0,0,0,0,1,35.6,125,35.6,200
300,300,2.6876e-06,-1.1337e-08,2.9813,6.5223e-06,-2.0563e-06,2.9824,1.4151e-09,9.3693e-10,0.00016626,-9.8376e-10,-3.4074e-07,4.1126e-07,2.396,0.00049803,0.10588,2.0366,2.2753,99650,1e+05,1e+05,0,0,0,0,1,35.7,125,35.7,200
300,300,2.6799e-06,-1.0309e-08,2.9829,6.5278e-06,-2.0661e-06,2.9839,1.4242e-09,9.4481e-10,0.00016579,-9.915e-10,-3.4091e-07,4.1114e-07,2.4006,0.00049632,0.10579,2.0405,2.2801,99649,1e+05,1e+05,0,0,0,0,1,35.8,125,35.8,200
300,300,2.6721e-06,-9.282e-09,2.9844,6.5333e-06,-2.0759e-06,2.9854,1.4332e-09,9.527e-10,0.00016532,-9.9923e-10,-3.4108e-07,4.1103e-07,2.4052,0.0004946,0.10571,2.0445,2.2849,99648,1e+05,1e+05,0,0,0,0,1,35.9,125,35.9,200
300,300,2.6644e-06,-8.2546e-09,2.986,6.5388e-06,-2.0856e-06,2.9869,1.4423e-09,9.6058e-10,0.00016485,-1.007e-09,-3.4125e-07,4.1091e-07,2.4099,0.00049289,0.10563,2.0484,2.2897,99647,1e+05,1e+05,0,0,0,0,1,36,125,36,200
300,300,2.6566e-06,-7.2272e-09,2.9875,6.5444e-06,-2.0954e-06,2.9884,1.4513e-09,9.6846e-10,0.00016438,-1.0147e-09,-3.4142e-07,4.1079e-07,2.4145,0.00049117,0.10554,2.0523,2.2945,99646,1e+05,1e+05,0,0,0,0,1,36.1,125,36.1,200
300,300,2.6489e-06,-6.1998e-09,2.9891,6.5499e-06,-2.1052e-06,2.99,1.4603e-09,9.7635e-10,0.00016391,-1.0224e-09,-3.4158e-07,4.1068e-07,2.4191,0.00048946,0.10546,2.0562,2.2993,99645,1e+05,1e+05,0,0,0,0,1,36.2,125,36.2,200
300,300,2.6411e-06,-5.1724e-09,2.9907,6.5554e-06,-2.115e-06,2.9915,1.4694e-09,9.8423e-10,0.00016344,-1.0302e-09,-3.4175e-07,4.1056e-07,2.4237,0.00048774,0.10537,2.0602,2.3041,99644,1e+05,1e+05,0,0,0,0,1,36.3,125,36.3,200
300,300,2.6334e-06,-4.145e-09,2.9922,6.5609e-06,-2.1247e-06,2.993,1.4784e-09,9.9211e-10,0.00016297,-1.0379e-09,-3.4192e-07,4.1044e-07,2.4283,0.00048603,0.10529,2.0641,2.3089,99643,1e+05,1e+05,0,0,0,0,1,36.4,125,36.4,200
300,300,2.6257e-06,-3.1176e-09,2.9938,6.5664e-06,-2.1345e-06,2.9945,1.4874e-09,1e-09,0.0001625,-1.0456e-09,-3.4209e-07,4.1033e-07,2.4329,0.00048431,0.10521,2.068,2.3137,99642,1e+05,1e+05,0,0,0,0,1,36.5,125,36.5,200
300,300,2.6179e-06,-2.0902e-09,2.9953,6.5719e-06,-2.1443e-06,2.9961,1.4965e-09,1.0079e-09,0.00016203,-1.0534e-09,-3.4226e-07,4.1021e-07,2.4376,0.00048259,0.10512,2.0719,2.3185,99641,1e+05,1e+05,0,0,0,0,1,36.6,125,36.6,200
300,300,2.6102e-06,-1.0628e-09,2.9969,6.5774e-06,-2.154e-06,2.9976,1.5055e-09,1.0158e-09,0.00016156,-1.0611e-09,-3.4243e-07,4.1009e-07,2.4422,0.00048088,0.10504,2.0758,2.3233,99640,1e+05,1e+05,0,0,0,0,1,36.7,125,36.7,200
300,300,2.6024e-06,-3.5448e-11,2.9984,6.5829e-06,-2.1638e-06,2.9991,1.5146e-09,1.0236e-09,0.00016109,-1.0688e-09,-3.4259e-07,4.0998e-07,2.4468,0.00047916,0.10495,2.0798,2.3281,99639,1e+05,1e+05,0,0,0,0,1,36.8,125,36.8,200
300,300,2.5947e-06,9.9197e-10,3,6.5884e-06,-2.1736e-06,3.0006,1.5236e-09,1.0315e-09,0.00016062,-1.0766e-09,-3.4276e-07,4.0986e-07,2.4514,0.00047745,0.10487,2.0837,2.3329,99638,1e+05,1e+05,0,0,0,0,1,36.9,125,36.9,200
300,300,2.587e-06,2.0193e-09,3.0015,6.5939e-06,-2.1834e-06,3.0021,1.5326e-09,1.0394e-09,0.00016015,-1.0843e-09,-3.4293e-07,4.0975e-07,2.456,0.00047573,0.10478,2.0876,2.3377,99637,1e+05,1e+05,0,0,0,0,1,37,125,37,200
300,300,2.5792e-06,3.0467e-09,3.0031,6.5994e-06,-2.1931e-06,3.0037,1.5417e-09,1.0473e-09,0.00015968,-1.0921e-09,-3.431e-07,4.0963e-07,2.4606,0.00047402,0.1047,2.0915,2.3425,99636,1e+05,1e+05,0,0,0,0,1,37.1,125,37.1,200
300,300,2.5715e-06,4.0741e-09,3.0047,6.6049e-06,-2.2029e-06,3.0052,1.5507e-09,1.0552e-09,0.00015921,-1.0998e-09,-3.4327e-07,4.0951e-07,2.4652,0.0004723,0.10462,2.0955,2.3473,99635,1e+05,1e+05,0,0,0,0,1,37.2,125,37.2,200
300,300,2.5637e-06,5.1015e-09,3.0062,6.6104e-06,-2.2127e-06,3.0067,1.5597e-09,1.0631e-09,0.00015874,-1.1075e-09,-3.4344e-07,4.094e-07,2.4699,0.00047058,0.10453,2.0994,2.3521,99634,1e+05,1e+05,0,0,0,0,1,37.3,125,37.3,200
300,300,2.556e-06,6.1289e-09,3.0078,6.6159e-06,-2.2224e-06,3.0082,1.5688e-09,1.071e-09,0.00015827,-1.1153e-09,-3.4361e-07,4.0928e-07,2.4745,0.00046887,0.10445,2.1033,2.3569,99633,1e+05,1e+05,0,0,0,0,1,37.4,125,37.4,200
300,300,2.5483e-06,7.1563e-09,3.0093,6.6214e-06,-2.2322e-06,3.0098,1.5778e-09,1.0788e-09,0.0001578,-1.123e-09,-3.4377e-07,4.0916e-07,2.4791,0.00046715,0.10436,2.1072,2.3617,99632,1e+05,1e+05,0,0,0,0,1,37.5,125,37.5,200
300,300,2.5405e-06,8.1837e-09,3.0109,6.6269e-06,-2.242e-06,3.0113,1.5869e-09,1.0867e-09,0.00015733,-1.1307e-09,-3.4394e-07,4.0905e-07,2.4837,0.00046544,0.10428,2.1111,2.3665,99631,1e+05,1e+05,0,0,0,0,1,37.6,125,37.6,200
300,300,2.5328e-06,9.2111e-09,3.0124,6.6324e-06,-2.2517e-06,3.0128,1.5959e-09,1.0946e-09,0.00015686,-1.1385e-09,-3.4411e-07,4.0893e-07,2.4883,0.00046372,0.1042,2.1151,2.3713,99630,1e+05,1e+05,0,0,0,0,1,37.7,125,37.7,200
300,300,2.525e-06,1.0238e-08,3.014,6.6379e-06,-2.2615e-06,3.0143,1.6049e-09,1.1025e-09,0.00015639,-1.1462e-09,-3.4428e-07,4.0881e-07,2.4929,0.00046201,0.10411,2.119,2.3761,99629,1e+05,1e+05,0,0,0,0,1,37.8,125,37.8,200
300,300,2.5173e-06,1.1266e-08,3.0155,6.6434e-06,-2.2713e-06,3.0158,1.614e-09,1.1104e-09,0.00015592,-1.1539e-09,-3.4445e-07,4.087e-07,2.4975,0.00046029,0.10403,2.1229,2.3809,99628,1e+05,1e+05,0,0,0,0,1,37.9,125,37.9,200
300,300,2.5095e-06,1.2293e-08,3.0171,6.6489e-06,-2.2811e-06,3.0174,1.623e-09,1.1183e-09,0.00015545,-1.1617e-09,-3.4462e-07,4.0858e-07,2.5022,0.00045858,0.10394,2.1268,2.3857,99627,1e+05,1e+05,0,0,0,0,1,38,125,38,200
300,300,2.5018e-06,1.3321e-08,3.0187,6.6544e-06,-2.2908e-06,3.0189,1.6321e-09,1.1261e-09,0.00015498,-1.1694e-09,-3.4479e-07,4.0846e-07,2.5068,0.00045686,0.10386,2.1308,2.3905,99626,1e+05,1e+05,0,0,0,0,1,38.1,125,38.1,200
