# Setup from log.interADMFoam
# Benchmark: true
# Qin_: 178.467
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 1.92901e-08
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sac,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
93.6325,0.0457593,1.35275e-07,0.0521129,9.04183,1.07702e-05,-1.58567e-10,1.64823,7.05134e-06,13.0377,-6.08731e-05
93.7324,0.0457587,1.35275e-07,0.0521128,9.04181,1.077e-05,-1.58556e-10,1.64823,7.05134e-06,13.0376,-6.06628e-05
93.8242,0.0457567,1.35273e-07,0.0521113,9.04167,1.07697e-05,-1.58549e-10,1.64823,7.04821e-06,13.0374,-6.07476e-05
93.9086,0.045755,1.35273e-07,0.0521104,9.04157,1.07695e-05,-1.58542e-10,1.64822,7.0462e-06,13.0373,-6.07592e-05
93.9954,0.0457535,1.35272e-07,0.0521096,9.04148,1.07693e-05,-1.58534e-10,1.64822,7.04451e-06,13.0372,-6.07346e-05
94.0941,0.0457567,1.35284e-07,0.0521125,9.04175,1.0769e-05,-1.58494e-10,1.64822,7.05159e-06,13.037,-5.985e-05
94.1938,0.0457573,1.35286e-07,0.052113,9.0418,1.07688e-05,-1.58478e-10,1.64821,7.05309e-06,13.0368,-5.94859e-05
94.2933,0.0457579,1.3529e-07,0.0521137,9.04186,1.07685e-05,-1.5846e-10,1.64821,7.05483e-06,13.0367,-5.90991e-05
94.3933,0.0457578,1.35291e-07,0.0521138,9.04187,1.07683e-05,-1.58446e-10,1.64821,7.05536e-06,13.0365,-5.88232e-05
94.4868,0.0457552,1.35287e-07,0.052112,9.04169,1.0768e-05,-1.58443e-10,1.6482,7.05136e-06,13.0364,-5.89963e-05
94.5861,0.045757,1.35294e-07,0.0521137,9.04185,1.07678e-05,-1.58417e-10,1.6482,7.05565e-06,13.0362,-5.8377e-05
94.686,0.0457575,1.35297e-07,0.0521143,9.04191,1.07675e-05,-1.58399e-10,1.6482,7.05726e-06,13.0361,-5.79888e-05
94.7859,0.0457571,1.35297e-07,0.0521145,9.04191,1.07673e-05,-1.58386e-10,1.64819,7.05793e-06,13.0359,-5.77318e-05
94.8859,0.0457573,1.353e-07,0.0521146,9.04191,1.0767e-05,-1.58369e-10,1.64819,7.05837e-06,13.0357,-5.74641e-05
94.986,0.0457575,1.35303e-07,0.052115,9.04195,1.07668e-05,-1.58352e-10,1.64819,7.05966e-06,13.0356,-5.71274e-05
95.086,0.0457563,1.35301e-07,0.0521146,9.0419,1.07665e-05,-1.58344e-10,1.64818,7.05888e-06,13.0354,-5.70005e-05
95.1858,0.045757,1.35305e-07,0.0521151,9.04194,1.07663e-05,-1.58323e-10,1.64818,7.0603e-06,13.0353,-5.66395e-05
95.2858,0.0457565,1.35305e-07,0.0521152,9.04194,1.0766e-05,-1.58312e-10,1.64817,7.06081e-06,13.0351,-5.63978e-05
95.3858,0.0457567,1.35308e-07,0.0521153,9.04195,1.07657e-05,-1.58294e-10,1.64817,7.06118e-06,13.035,-5.6135e-05
95.4858,0.0457566,1.3531e-07,0.0521157,9.04197,1.07655e-05,-1.58279e-10,1.64817,7.06237e-06,13.0348,-5.58167e-05
95.5857,0.0457561,1.3531e-07,0.0521152,9.04193,1.07652e-05,-1.58267e-10,1.64816,7.06154e-06,13.0347,-5.5681e-05
95.6851,0.0457563,1.35313e-07,0.0521155,9.04195,1.0765e-05,-1.58249e-10,1.64816,7.06257e-06,13.0345,-5.53663e-05
95.7851,0.0457561,1.35314e-07,0.0521156,9.04195,1.07647e-05,-1.58236e-10,1.64816,7.06288e-06,13.0343,-5.51268e-05
95.8836,0.0457561,1.35317e-07,0.0521158,9.04196,1.07645e-05,-1.58219e-10,1.64815,7.06357e-06,13.0342,-5.48531e-05
95.9829,0.0457559,1.35318e-07,0.052116,9.04198,1.07642e-05,-1.58205e-10,1.64815,7.06439e-06,13.034,-5.45687e-05
96.0828,0.0457557,1.35319e-07,0.0521159,9.04196,1.0764e-05,-1.58191e-10,1.64815,7.06448e-06,13.0339,-5.4361e-05
96.1828,0.0457555,1.3532e-07,0.0521163,9.042,1.07637e-05,-1.58177e-10,1.64814,7.06562e-06,13.0337,-5.40187e-05
96.2745,0.045754,1.35319e-07,0.052115,9.04188,1.07635e-05,-1.58171e-10,1.64814,7.06281e-06,13.0336,-5.40817e-05
96.3617,0.045753,1.35319e-07,0.0521147,9.04184,1.07633e-05,-1.58161e-10,1.64814,7.06226e-06,13.0335,-5.39691e-05
96.4556,0.0457534,1.35322e-07,0.0521156,9.0419,1.0763e-05,-1.58143e-10,1.64813,7.06454e-06,13.0333,-5.35832e-05
96.5556,0.0457554,1.35329e-07,0.0521167,9.04202,1.07628e-05,-1.58115e-10,1.64813,7.06735e-06,13.0332,-5.3066e-05
96.6556,0.0457547,1.35329e-07,0.0521167,9.04201,1.07625e-05,-1.58105e-10,1.64813,7.06758e-06,13.033,-5.28421e-05
96.7556,0.0457549,1.35331e-07,0.0521168,9.04202,1.07622e-05,-1.58089e-10,1.64812,7.06802e-06,13.0329,-5.2587e-05
96.8556,0.0457544,1.35331e-07,0.0521167,9.04201,1.0762e-05,-1.58077e-10,1.64812,7.06818e-06,13.0327,-5.23692e-05
96.9556,0.0457549,1.35335e-07,0.0521171,9.04205,1.07617e-05,-1.58057e-10,1.64811,7.06939e-06,13.0326,-5.20354e-05
97.0556,0.0457548,1.35336e-07,0.0521172,9.04205,1.07615e-05,-1.58042e-10,1.64811,7.06976e-06,13.0324,-5.17836e-05
97.1556,0.0457545,1.35337e-07,0.0521174,9.04206,1.07612e-05,-1.58029e-10,1.64811,7.0705e-06,13.0323,-5.15202e-05
97.2555,0.0457546,1.3534e-07,0.0521175,9.04206,1.0761e-05,-1.58012e-10,1.6481,7.07097e-06,13.0321,-5.12693e-05
97.3553,0.0457539,1.3534e-07,0.0521173,9.04203,1.07607e-05,-1.58002e-10,1.6481,7.07066e-06,13.032,-5.11121e-05
97.4553,0.0457545,1.35344e-07,0.052118,9.0421,1.07605e-05,-1.57981e-10,1.6481,7.07254e-06,13.0318,-5.07165e-05
97.5549,0.0457538,1.35343e-07,0.0521178,9.04207,1.07602e-05,-1.57971e-10,1.64809,7.07231e-06,13.0317,-5.05442e-05
97.6549,0.0457538,1.35345e-07,0.0521177,9.04206,1.076e-05,-1.57955e-10,1.64809,7.07249e-06,13.0315,-5.03154e-05
97.7549,0.0457538,1.35347e-07,0.0521184,9.04212,1.07597e-05,-1.5794e-10,1.64809,7.07426e-06,13.0314,-4.99503e-05
97.8549,0.0457534,1.35348e-07,0.0521183,9.0421,1.07595e-05,-1.57926e-10,1.64808,7.07439e-06,13.0312,-4.97409e-05
97.9548,0.0457541,1.35352e-07,0.0521187,9.04214,1.07592e-05,-1.57905e-10,1.64808,7.07554e-06,13.0311,-4.94126e-05
98.0549,0.0457534,1.35352e-07,0.0521187,9.04213,1.07589e-05,-1.57896e-10,1.64808,7.07575e-06,13.0309,-4.92116e-05
98.1549,0.0457536,1.35354e-07,0.0521188,9.04214,1.07587e-05,-1.57878e-10,1.64807,7.07616e-06,13.0308,-4.89589e-05
98.2549,0.0457535,1.35356e-07,0.0521191,9.04215,1.07584e-05,-1.57863e-10,1.64807,7.07701e-06,13.0306,-4.86836e-05
98.3548,0.0457534,1.35358e-07,0.0521191,9.04215,1.07582e-05,-1.57847e-10,1.64807,7.07743e-06,13.0305,-4.84517e-05
98.4548,0.0457534,1.3536e-07,0.0521193,9.04216,1.07579e-05,-1.57833e-10,1.64806,7.07804e-06,13.0303,-4.81835e-05
98.5548,0.0457535,1.35362e-07,0.0521195,9.04218,1.07577e-05,-1.57816e-10,1.64806,7.07881e-06,13.0302,-4.79157e-05
98.6548,0.0457531,1.35363e-07,0.0521195,9.04217,1.07574e-05,-1.57803e-10,1.64805,7.07907e-06,13.0301,-4.76976e-05
98.7548,0.0457526,1.35363e-07,0.0521195,9.04216,1.07572e-05,-1.57791e-10,1.64805,7.07923e-06,13.0299,-4.74904e-05
98.8549,0.0457531,1.35367e-07,0.0521198,9.04219,1.07569e-05,-1.57772e-10,1.64805,7.08021e-06,13.0298,-4.71826e-05
98.9549,0.0457523,1.35366e-07,0.0521196,9.04217,1.07567e-05,-1.57762e-10,1.64804,7.07997e-06,13.0296,-4.70134e-05
99.0549,0.0457526,1.35369e-07,0.0521198,9.04218,1.07564e-05,-1.57745e-10,1.64804,7.08061e-06,13.0295,-4.6752e-05
99.1549,0.0457526,1.35371e-07,0.05212,9.04219,1.07561e-05,-1.57728e-10,1.64804,7.08135e-06,13.0293,-4.64887e-05
99.2549,0.0457525,1.35373e-07,0.0521202,9.0422,1.07559e-05,-1.57713e-10,1.64803,7.08196e-06,13.0292,-4.62381e-05
99.3549,0.0457523,1.35374e-07,0.0521201,9.04219,1.07556e-05,-1.57699e-10,1.64803,7.08219e-06,13.029,-4.60198e-05
99.4549,0.0457527,1.35378e-07,0.0521207,9.04224,1.07554e-05,-1.5768e-10,1.64803,7.08371e-06,13.0289,-4.56868e-05
99.5549,0.0457522,1.35378e-07,0.0521204,9.04221,1.07551e-05,-1.57669e-10,1.64802,7.08337e-06,13.0288,-4.55227e-05
99.655,0.0457521,1.35379e-07,0.0521206,9.04222,1.07549e-05,-1.57653e-10,1.64802,7.08387e-06,13.0286,-4.52761e-05
99.755,0.0457524,1.35382e-07,0.052121,9.04226,1.07546e-05,-1.57636e-10,1.64802,7.08519e-06,13.0285,-4.49595e-05
99.855,0.0457517,1.35382e-07,0.0521207,9.04222,1.07544e-05,-1.57625e-10,1.64801,7.08472e-06,13.0283,-4.48103e-05
99.955,0.045752,1.35385e-07,0.0521211,9.04226,1.07541e-05,-1.57607e-10,1.64801,7.08579e-06,13.0282,-4.45022e-05
100.055,0.0457519,1.35387e-07,0.0521213,9.04228,1.07539e-05,-1.57591e-10,1.64801,7.08666e-06,13.028,-4.42282e-05
100.155,0.045751,1.35386e-07,0.0521211,9.04224,1.07536e-05,-1.57583e-10,1.648,7.08631e-06,13.0279,-4.40793e-05
100.255,0.0457515,1.35389e-07,0.0521213,9.04226,1.07534e-05,-1.57564e-10,1.648,7.08705e-06,13.0278,-4.3814e-05
100.355,0.0457512,1.35391e-07,0.0521215,9.04227,1.07531e-05,-1.5755e-10,1.648,7.08768e-06,13.0276,-4.35685e-05
100.455,0.0457509,1.35392e-07,0.0521215,9.04226,1.07528e-05,-1.57536e-10,1.64799,7.08791e-06,13.0275,-4.33522e-05
100.555,0.0457511,1.35394e-07,0.0521219,9.0423,1.07526e-05,-1.5752e-10,1.64799,7.08917e-06,13.0273,-4.30434e-05
100.655,0.0457504,1.35394e-07,0.0521215,9.04225,1.07523e-05,-1.57509e-10,1.64798,7.08846e-06,13.0272,-4.2931e-05
100.755,0.0457506,1.35397e-07,0.052122,9.04229,1.07521e-05,-1.57492e-10,1.64798,7.08975e-06,13.0271,-4.26234e-05
100.855,0.0457508,1.35399e-07,0.0521221,9.0423,1.07518e-05,-1.57475e-10,1.64798,7.09043e-06,13.0269,-4.23649e-05
100.955,0.0457507,1.354e-07,0.0521223,9.04231,1.07516e-05,-1.5746e-10,1.64797,7.09113e-06,13.0268,-4.21108e-05
101.055,0.0457504,1.35401e-07,0.0521226,9.04233,1.07513e-05,-1.57447e-10,1.64797,7.09195e-06,13.0266,-4.18581e-05
101.155,0.0457505,1.35404e-07,0.0521229,9.04235,1.07511e-05,-1.5743e-10,1.64797,7.09281e-06,13.0265,-4.15867e-05
101.255,0.0457501,1.35404e-07,0.0521229,9.04234,1.07508e-05,-1.57418e-10,1.64796,7.09318e-06,13.0264,-4.13758e-05
101.355,0.0457498,1.35405e-07,0.0521228,9.04233,1.07506e-05,-1.57404e-10,1.64796,7.09313e-06,13.0262,-4.11908e-05
101.455,0.0457498,1.35407e-07,0.052123,9.04234,1.07503e-05,-1.57389e-10,1.64796,7.09389e-06,13.0261,-4.09336e-05
101.555,0.0457499,1.3541e-07,0.0521233,9.04237,1.07501e-05,-1.57372e-10,1.64795,7.09486e-06,13.026,-4.06575e-05
101.655,0.04575,1.35412e-07,0.0521235,9.04238,1.07498e-05,-1.57357e-10,1.64795,7.09553e-06,13.0258,-4.04058e-05
101.755,0.0457497,1.35412e-07,0.0521235,9.04237,1.07496e-05,-1.57344e-10,1.64795,7.09581e-06,13.0257,-4.02009e-05
101.855,0.0457495,1.35414e-07,0.0521236,9.04237,1.07493e-05,-1.5733e-10,1.64794,7.09612e-06,13.0255,-3.99891e-05
101.955,0.0457495,1.35415e-07,0.0521238,9.04239,1.0749e-05,-1.57315e-10,1.64794,7.09689e-06,13.0254,-3.973e-05
102.055,0.0457494,1.35417e-07,0.052124,9.0424,1.07488e-05,-1.57301e-10,1.64794,7.09755e-06,13.0253,-3.94966e-05
102.153,0.0457484,1.35416e-07,0.0521235,9.04234,1.07485e-05,-1.57291e-10,1.64793,7.09662e-06,13.0251,-3.94085e-05
102.253,0.0457488,1.35419e-07,0.0521238,9.04237,1.07483e-05,-1.57274e-10,1.64793,7.09757e-06,13.025,-3.91315e-05
102.353,0.045749,1.35421e-07,0.0521243,9.04241,1.0748e-05,-1.57257e-10,1.64793,7.09895e-06,13.0249,-3.88241e-05
102.453,0.0457488,1.35422e-07,0.0521244,9.04241,1.07478e-05,-1.57243e-10,1.64792,7.09942e-06,13.0247,-3.85984e-05
102.553,0.045749,1.35425e-07,0.0521244,9.04241,1.07475e-05,-1.57227e-10,1.64792,7.09969e-06,13.0246,-3.83785e-05
102.653,0.0457486,1.35425e-07,0.0521244,9.0424,1.07473e-05,-1.57215e-10,1.64792,7.09985e-06,13.0245,-3.81945e-05
102.753,0.0457484,1.35426e-07,0.0521245,9.0424,1.0747e-05,-1.57201e-10,1.64791,7.10048e-06,13.0243,-3.79625e-05
102.853,0.0457487,1.35429e-07,0.0521249,9.04244,1.07468e-05,-1.57183e-10,1.64791,7.10156e-06,13.0242,-3.76687e-05
102.953,0.0457486,1.35431e-07,0.0521252,9.04245,1.07465e-05,-1.57169e-10,1.64791,7.10243e-06,13.0241,-3.74187e-05
103.053,0.045748,1.3543e-07,0.0521251,9.04244,1.07463e-05,-1.57158e-10,1.6479,7.10244e-06,13.0239,-3.7242e-05
103.153,0.0457482,1.35433e-07,0.0521253,9.04245,1.0746e-05,-1.57141e-10,1.6479,7.10307e-06,13.0238,-3.69927e-05
103.253,0.0457482,1.35435e-07,0.0521258,9.04249,1.07458e-05,-1.57126e-10,1.6479,7.10448e-06,13.0237,-3.6695e-05
103.353,0.0457476,1.35434e-07,0.0521255,9.04246,1.07455e-05,-1.57116e-10,1.64789,7.10419e-06,13.0235,-3.6544e-05
103.453,0.0457478,1.35437e-07,0.0521256,9.04247,1.07453e-05,-1.57099e-10,1.64789,7.10457e-06,13.0234,-3.63177e-05
103.553,0.0457482,1.3544e-07,0.0521262,9.04251,1.0745e-05,-1.57081e-10,1.64789,7.10611e-06,13.0233,-3.60004e-05
103.653,0.0457474,1.35439e-07,0.0521259,9.04248,1.07448e-05,-1.57072e-10,1.64788,7.10576e-06,13.0231,-3.58696e-05
103.753,0.0457477,1.35442e-07,0.0521262,9.0425,1.07445e-05,-1.57054e-10,1.64788,7.10667e-06,13.023,-3.56021e-05
103.853,0.0457472,1.35442e-07,0.0521262,9.04249,1.07442e-05,-1.57042e-10,1.64787,7.10693e-06,13.0229,-3.54125e-05
103.953,0.0457472,1.35444e-07,0.0521263,9.0425,1.0744e-05,-1.57028e-10,1.64787,7.10728e-06,13.0228,-3.5189e-05
104.053,0.0457473,1.35446e-07,0.0521267,9.04253,1.07437e-05,-1.57012e-10,1.64787,7.10847e-06,13.0226,-3.49042e-05
104.153,0.045747,1.35446e-07,0.0521266,9.04252,1.07435e-05,-1.57e-10,1.64786,7.10861e-06,13.0225,-3.47218e-05
104.253,0.0457467,1.35447e-07,0.0521269,9.04254,1.07432e-05,-1.56986e-10,1.64786,7.10947e-06,13.0224,-3.44712e-05
104.353,0.0457471,1.3545e-07,0.0521274,9.04258,1.0743e-05,-1.56969e-10,1.64786,7.11074e-06,13.0222,-3.41794e-05
104.453,0.0457466,1.35451e-07,0.0521274,9.04257,1.07427e-05,-1.56956e-10,1.64785,7.11106e-06,13.0221,-3.39892e-05
104.553,0.0457461,1.35451e-07,0.0521274,9.04256,1.07425e-05,-1.56945e-10,1.64785,7.11129e-06,13.022,-3.38029e-05
104.653,0.0457465,1.35454e-07,0.052128,9.0426,1.07422e-05,-1.56928e-10,1.64785,7.1129e-06,13.0218,-3.34907e-05
104.753,0.0457462,1.35454e-07,0.0521278,9.04259,1.0742e-05,-1.56914e-10,1.64784,7.11279e-06,13.0217,-3.33255e-05
104.853,0.0457461,1.35456e-07,0.0521278,9.04258,1.07417e-05,-1.569e-10,1.64784,7.11283e-06,13.0216,-3.31433e-05
104.953,0.0457461,1.35457e-07,0.0521282,9.04261,1.07415e-05,-1.56886e-10,1.64784,7.11406e-06,13.0215,-3.2865e-05
105.053,0.0457459,1.35458e-07,0.0521281,9.0426,1.07412e-05,-1.56872e-10,1.64783,7.11421e-06,13.0213,-3.26852e-05
105.153,0.0457458,1.3546e-07,0.0521283,9.0426,1.0741e-05,-1.56857e-10,1.64783,7.11473e-06,13.0212,-3.24616e-05
105.253,0.0457457,1.35461e-07,0.0521286,9.04262,1.07407e-05,-1.56843e-10,1.64783,7.11576e-06,13.0211,-3.22132e-05
105.353,0.0457453,1.35462e-07,0.0521284,9.0426,1.07405e-05,-1.56831e-10,1.64782,7.11544e-06,13.021,-3.20636e-05
105.453,0.045745,1.35462e-07,0.0521283,9.04258,1.07402e-05,-1.56819e-10,1.64782,7.11546e-06,13.0208,-3.18992e-05
105.553,0.0457456,1.35466e-07,0.0521292,9.04266,1.074e-05,-1.568e-10,1.64782,7.11774e-06,13.0207,-3.15235e-05
105.653,0.0457446,1.35465e-07,0.0521286,9.0426,1.07397e-05,-1.56791e-10,1.64781,7.11665e-06,13.0206,-3.14509e-05
105.753,0.0457453,1.35468e-07,0.052129,9.04264,1.07394e-05,-1.56772e-10,1.64781,7.11787e-06,13.0204,-3.11631e-05
105.853,0.045745,1.35469e-07,0.0521292,9.04264,1.07392e-05,-1.56759e-10,1.64781,7.11849e-06,13.0203,-3.09536e-05
105.953,0.0457443,1.35469e-07,0.0521289,9.04261,1.07389e-05,-1.56749e-10,1.6478,7.118e-06,13.0202,-3.08336e-05
106.053,0.0457447,1.35472e-07,0.0521295,9.04265,1.07387e-05,-1.56731e-10,1.6478,7.1196e-06,13.0201,-3.05197e-05
106.153,0.0457444,1.35472e-07,0.0521295,9.04264,1.07384e-05,-1.56719e-10,1.6478,7.11987e-06,13.0199,-3.03497e-05
106.253,0.0457442,1.35473e-07,0.0521296,9.04265,1.07382e-05,-1.56705e-10,1.64779,7.12032e-06,13.0198,-3.01291e-05
106.353,0.0457448,1.35477e-07,0.0521302,9.04271,1.07379e-05,-1.56686e-10,1.64779,7.12208e-06,13.0197,-2.97956e-05
106.453,0.0457443,1.35477e-07,0.0521301,9.04268,1.07377e-05,-1.56674e-10,1.64779,7.12203e-06,13.0196,-2.96505e-05
106.553,0.0457442,1.35479e-07,0.0521301,9.04268,1.07374e-05,-1.56659e-10,1.64778,7.12231e-06,13.0195,-2.94531e-05
106.65,0.0457432,1.35478e-07,0.0521296,9.04263,1.07372e-05,-1.5665e-10,1.64778,7.12123e-06,13.0193,-2.93942e-05
106.745,0.0457419,1.35477e-07,0.052129,9.04255,1.07369e-05,-1.56642e-10,1.64778,7.1201e-06,13.0192,-2.93704e-05
106.844,0.0457435,1.35483e-07,0.0521302,9.04267,1.07367e-05,-1.56618e-10,1.64777,7.12314e-06,13.0191,-2.89011e-05
106.944,0.0457434,1.35484e-07,0.0521306,9.0427,1.07364e-05,-1.56605e-10,1.64777,7.12431e-06,13.019,-2.86387e-05
107.044,0.0457434,1.35485e-07,0.0521306,9.04269,1.07362e-05,-1.5659e-10,1.64777,7.12445e-06,13.0188,-2.84561e-05
107.144,0.0457437,1.35488e-07,0.0521309,9.04272,1.07359e-05,-1.56574e-10,1.64776,7.12543e-06,13.0187,-2.81987e-05
107.244,0.0457435,1.35489e-07,0.0521312,9.04274,1.07357e-05,-1.5656e-10,1.64776,7.1264e-06,13.0186,-2.79541e-05
107.344,0.0457431,1.35489e-07,0.0521309,9.0427,1.07354e-05,-1.56549e-10,1.64776,7.12583e-06,13.0185,-2.78481e-05
107.444,0.0457433,1.35491e-07,0.0521313,9.04274,1.07352e-05,-1.56532e-10,1.64775,7.12698e-06,13.0184,-2.75677e-05
107.544,0.0457427,1.35491e-07,0.0521314,9.04274,1.07349e-05,-1.56522e-10,1.64775,7.12755e-06,13.0182,-2.73727e-05
107.644,0.0457429,1.35493e-07,0.0521314,9.04274,1.07347e-05,-1.56506e-10,1.64775,7.12778e-06,13.0181,-2.71807e-05
107.744,0.0457431,1.35495e-07,0.0521317,9.04276,1.07344e-05,-1.56491e-10,1.64774,7.12873e-06,13.018,-2.69281e-05
107.844,0.0457429,1.35496e-07,0.0521321,9.04279,1.07342e-05,-1.56478e-10,1.64774,7.12984e-06,13.0179,-2.66759e-05
107.944,0.0457427,1.35497e-07,0.052132,9.04278,1.07339e-05,-1.56464e-10,1.64774,7.12988e-06,13.0178,-2.6509e-05
108.044,0.0457427,1.35498e-07,0.0521322,9.04278,1.07337e-05,-1.5645e-10,1.64773,7.13037e-06,13.0176,-2.63042e-05
108.144,0.0457425,1.355e-07,0.0521326,9.04281,1.07334e-05,-1.56436e-10,1.64773,7.13152e-06,13.0175,-2.60466e-05
108.244,0.0457419,1.35499e-07,0.0521321,9.04276,1.07332e-05,-1.56425e-10,1.64773,7.13064e-06,13.0174,-2.59751e-05
108.344,0.0457424,1.35502e-07,0.0521326,9.04281,1.07329e-05,-1.56408e-10,1.64772,7.1322e-06,13.0173,-2.56699e-05
108.444,0.045742,1.35502e-07,0.0521326,9.0428,1.07327e-05,-1.56396e-10,1.64772,7.13241e-06,13.0172,-2.55025e-05
108.544,0.045742,1.35504e-07,0.0521328,9.0428,1.07324e-05,-1.56382e-10,1.64772,7.13295e-06,13.017,-2.5295e-05
108.644,0.0457421,1.35506e-07,0.052133,9.04282,1.07322e-05,-1.56367e-10,1.64771,7.13381e-06,13.0169,-2.50544e-05
108.744,0.045742,1.35507e-07,0.0521332,9.04283,1.07319e-05,-1.56353e-10,1.64771,7.1345e-06,13.0168,-2.48396e-05
108.844,0.0457414,1.35506e-07,0.052133,9.04281,1.07317e-05,-1.56343e-10,1.64771,7.13418e-06,13.0167,-2.47175e-05
108.944,0.0457416,1.35508e-07,0.0521333,9.04282,1.07314e-05,-1.56328e-10,1.6477,7.13506e-06,13.0166,-2.44903e-05
109.044,0.0457417,1.3551e-07,0.0521336,9.04284,1.07312e-05,-1.56313e-10,1.6477,7.1359e-06,13.0165,-2.42571e-05
109.144,0.0457412,1.3551e-07,0.0521334,9.04282,1.07309e-05,-1.56302e-10,1.6477,7.13578e-06,13.0163,-2.41201e-05
109.244,0.0457415,1.35512e-07,0.0521339,9.04286,1.07307e-05,-1.56286e-10,1.64769,7.13708e-06,13.0162,-2.38427e-05
109.344,0.0457412,1.35513e-07,0.0521339,9.04285,1.07304e-05,-1.56274e-10,1.64769,7.13746e-06,13.0161,-2.36614e-05
109.444,0.0457409,1.35513e-07,0.0521339,9.04284,1.07302e-05,-1.56262e-10,1.64769,7.13752e-06,13.016,-2.35115e-05
109.544,0.045741,1.35515e-07,0.0521342,9.04286,1.07299e-05,-1.56247e-10,1.64768,7.13857e-06,13.0159,-2.32597e-05
109.643,0.0457402,1.35514e-07,0.0521337,9.04282,1.07297e-05,-1.56237e-10,1.64768,7.13767e-06,13.0158,-2.31873e-05
109.743,0.0457407,1.35517e-07,0.0521344,9.04286,1.07294e-05,-1.5622e-10,1.64768,7.13938e-06,13.0156,-2.28882e-05
109.843,0.0457406,1.35517e-07,0.0521344,9.04286,1.07292e-05,-1.56208e-10,1.64767,7.13962e-06,13.0155,-2.27117e-05
109.943,0.0457406,1.35519e-07,0.0521346,9.04287,1.07289e-05,-1.56193e-10,1.64767,7.14032e-06,13.0154,-2.24958e-05
110.043,0.0457401,1.35519e-07,0.0521344,9.04284,1.07287e-05,-1.56183e-10,1.64767,7.14012e-06,13.0153,-2.23795e-05
110.143,0.0457406,1.35521e-07,0.052135,9.0429,1.07284e-05,-1.56166e-10,1.64767,7.1417e-06,13.0152,-2.20711e-05
110.243,0.0457402,1.35521e-07,0.0521347,9.04286,1.07282e-05,-1.56155e-10,1.64766,7.14128e-06,13.0151,-2.1963e-05
110.343,0.0457402,1.35523e-07,0.052135,9.04288,1.07279e-05,-1.5614e-10,1.64766,7.14226e-06,13.0149,-2.17312e-05
110.443,0.0457403,1.35524e-07,0.0521353,9.04291,1.07277e-05,-1.56125e-10,1.64766,7.14315e-06,13.0148,-2.14916e-05
110.543,0.0457398,1.35524e-07,0.0521351,9.04288,1.07274e-05,-1.56115e-10,1.64765,7.14289e-06,13.0147,-2.13829e-05
110.643,0.0457397,1.35525e-07,0.0521354,9.04289,1.07272e-05,-1.56102e-10,1.64765,7.14371e-06,13.0146,-2.11593e-05
110.743,0.0457399,1.35527e-07,0.0521357,9.04292,1.07269e-05,-1.56086e-10,1.64765,7.14466e-06,13.0145,-2.092e-05
110.843,0.0457395,1.35527e-07,0.0521356,9.0429,1.07266e-05,-1.56075e-10,1.64764,7.14461e-06,13.0144,-2.07836e-05
110.943,0.0457393,1.35528e-07,0.0521357,9.0429,1.07264e-05,-1.56062e-10,1.64764,7.14505e-06,13.0143,-2.05975e-05
111.043,0.0457391,1.35528e-07,0.0521357,9.04289,1.07261e-05,-1.5605e-10,1.64764,7.14533e-06,13.0142,-2.04271e-05
111.143,0.0457391,1.3553e-07,0.0521359,9.0429,1.07259e-05,-1.56036e-10,1.64763,7.14596e-06,13.014,-2.02224e-05
111.243,0.0457389,1.35531e-07,0.0521358,9.04289,1.07256e-05,-1.56023e-10,1.64763,7.14611e-06,13.0139,-2.00696e-05
111.343,0.0457392,1.35532e-07,0.0521364,9.04295,1.07254e-05,-1.56008e-10,1.64763,7.14777e-06,13.0138,-1.97673e-05
111.443,0.0457387,1.35532e-07,0.0521361,9.04291,1.07251e-05,-1.55997e-10,1.64762,7.14726e-06,13.0137,-1.96675e-05
111.543,0.0457386,1.35533e-07,0.0521363,9.04292,1.07249e-05,-1.55984e-10,1.64762,7.14793e-06,13.0136,-1.94549e-05
111.643,0.0457387,1.35535e-07,0.0521367,9.04295,1.07246e-05,-1.55969e-10,1.64762,7.14905e-06,13.0135,-1.92069e-05
111.743,0.0457381,1.35535e-07,0.0521364,9.04292,1.07244e-05,-1.55959e-10,1.64761,7.14857e-06,13.0134,-1.91139e-05
111.843,0.0457383,1.35536e-07,0.0521367,9.04294,1.07241e-05,-1.55944e-10,1.64761,7.14959e-06,13.0133,-1.88764e-05
111.943,0.0457385,1.35538e-07,0.0521372,9.04297,1.07239e-05,-1.55929e-10,1.64761,7.15077e-06,13.0131,-1.86276e-05
112.043,0.0457377,1.35537e-07,0.0521367,9.04292,1.07236e-05,-1.5592e-10,1.6476,7.14992e-06,13.013,-1.85632e-05
112.142,0.0457378,1.35539e-07,0.052137,9.04294,1.07234e-05,-1.55905e-10,1.6476,7.15074e-06,13.0129,-1.83412e-05
112.242,0.0457376,1.3554e-07,0.0521374,9.04298,1.07231e-05,-1.55893e-10,1.6476,7.15207e-06,13.0128,-1.80865e-05
112.342,0.0457374,1.3554e-07,0.0521373,9.04296,1.07229e-05,-1.5588e-10,1.64759,7.15206e-06,13.0127,-1.79484e-05
