# Setup from log.interADMFoam
# Benchmark: false
# Qin_: 0
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 3.33333e-23
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
17.267,1.30042e-07,0.0519613,9.02212,1.09964e-05,-1.80588e-10,1.65473,6.25299e-06,13.3553,-0.000617732
17.367,1.30043e-07,0.0519613,9.02216,1.09962e-05,-1.80577e-10,1.65473,6.25256e-06,13.3546,-0.000616509
17.467,1.30045e-07,0.0519615,9.02222,1.0996e-05,-1.80563e-10,1.65474,6.25263e-06,13.3539,-0.000615242
17.567,1.30046e-07,0.0519617,9.02228,1.09958e-05,-1.8055e-10,1.65475,6.25255e-06,13.3532,-0.000613987
17.667,1.30048e-07,0.0519619,9.02234,1.09956e-05,-1.80537e-10,1.65475,6.25253e-06,13.3525,-0.00061273
17.767,1.30049e-07,0.0519619,9.02238,1.09954e-05,-1.80526e-10,1.65476,6.25201e-06,13.3518,-0.000611524
17.867,1.30051e-07,0.0519621,9.02243,1.09952e-05,-1.80513e-10,1.65477,6.25197e-06,13.3511,-0.000610276
17.967,1.30053e-07,0.0519623,9.02249,1.0995e-05,-1.805e-10,1.65478,6.25194e-06,13.3504,-0.00060903
18.067,1.30054e-07,0.0519625,9.02255,1.09948e-05,-1.80487e-10,1.65478,6.25193e-06,13.3497,-0.000607784
18.167,1.30056e-07,0.0519627,9.02261,1.09946e-05,-1.80474e-10,1.65479,6.25192e-06,13.349,-0.00060654
18.267,1.30058e-07,0.0519628,9.02266,1.09944e-05,-1.80462e-10,1.6548,6.25167e-06,13.3483,-0.000605319
18.367,1.30059e-07,0.0519628,9.0227,1.09942e-05,-1.8045e-10,1.6548,6.25126e-06,13.3477,-0.00060412
18.467,1.3006e-07,0.051963,9.02275,1.0994e-05,-1.80438e-10,1.65481,6.2511e-06,13.347,-0.000602898
18.567,1.30062e-07,0.0519631,9.02281,1.09938e-05,-1.80425e-10,1.65482,6.25101e-06,13.3463,-0.000601669
18.667,1.30064e-07,0.0519634,9.02287,1.09936e-05,-1.80412e-10,1.65483,6.25112e-06,13.3456,-0.000600427
18.767,1.30065e-07,0.0519635,9.02293,1.09934e-05,-1.80399e-10,1.65483,6.25092e-06,13.3449,-0.000599209
18.867,1.30066e-07,0.0519636,9.02297,1.09931e-05,-1.80388e-10,1.65484,6.25052e-06,13.3442,-0.000598022
18.967,1.30068e-07,0.0519637,9.02301,1.09929e-05,-1.80376e-10,1.65485,6.2503e-06,13.3436,-0.000596821
19.067,1.3007e-07,0.0519639,9.02308,1.09927e-05,-1.80362e-10,1.65485,6.25039e-06,13.3429,-0.000595589
19.167,1.30071e-07,0.051964,9.02313,1.09925e-05,-1.8035e-10,1.65486,6.25015e-06,13.3422,-0.000594389
19.267,1.30072e-07,0.0519642,9.02318,1.09923e-05,-1.80338e-10,1.65487,6.24999e-06,13.3415,-0.000593185
19.367,1.30073e-07,0.0519642,9.02322,1.09921e-05,-1.80327e-10,1.65487,6.24956e-06,13.3409,-0.000592011
19.467,1.30075e-07,0.0519644,9.02327,1.09919e-05,-1.80314e-10,1.65488,6.24952e-06,13.3402,-0.000590805
19.567,1.30077e-07,0.0519646,9.02333,1.09917e-05,-1.80301e-10,1.65489,6.24942e-06,13.3395,-0.000589601
